 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-23 00:12:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 20:21:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-23 20:29:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wFWCX_emztRD5_DSVQFmq60";s:4:"sign";s:32:"f9aca729b17a4f1fc67c33e080ba39b7";s:7:"game_id";s:1:"9";}, 2017-05-23 20:29:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wKxFH7nXz2yLwB4fSEHsomo";s:4:"sign";s:32:"42beae047b7df3255654277ba079b5e1";s:7:"game_id";s:1:"9";}, 2017-05-23 20:35:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 20:50:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 21:07:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 21:14:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 21:15:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-23 21:22:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-23 21:26:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPW_AmrzSDocFa7XUTuI4QE";s:4:"sign";s:32:"4c1865154c308d4f5e9df7c5d228a9e2";s:7:"game_id";s:1:"9";}, 2017-05-23 21:30:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-23 21:35:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-23 21:42:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 21:51:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 22:02:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-23 22:03:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-23 22:09:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 22:12:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 22:12:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBZM9f4jz9x9jLv50cnWBBM";s:4:"sign";s:32:"d229dbe86f90afe4fdf58345ab24bbc1";s:7:"game_id";s:1:"9";}, 2017-05-23 22:21:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBZM9f4jz9x9jLv50cnWBBM";s:4:"sign";s:32:"d229dbe86f90afe4fdf58345ab24bbc1";s:7:"game_id";s:1:"9";}, 2017-05-23 22:23:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-23 22:26:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBAYwZh1xUFhn6sm7WFPJLA";s:4:"sign";s:32:"9d898de357a95254943bfd3b415c4292";s:7:"game_id";s:1:"9";}, 2017-05-23 22:35:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPsZrnQjttXkCKLlmTQsuyA";s:4:"sign";s:32:"1840c372d10b8e8d25e133f327040180";s:7:"game_id";s:1:"9";}, 2017-05-23 22:43:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCPMKP0aALzUjGv-a2wUfFs";s:4:"sign";s:32:"c1f0ce8a27493fabc9fb04c825cfcd07";s:7:"game_id";s:1:"9";}, 2017-05-23 22:47:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHRI25ThUfOMd2CNvETjLWc";s:4:"sign";s:32:"2c51fbd9c48d2f700d3e80171921a4f3";s:7:"game_id";s:1:"9";}, 2017-05-23 23:35:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGnHJpzCI_aUKJc7npSzR6k";s:4:"sign";s:32:"a9d2d6416dd9b2aec31e2c27e25bec4f";s:7:"game_id";s:1:"9";}, 2017-05-23 23:39:51
