 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wA-rfmxlmTbd4nqfKYrDNBA";s:4:"sign";s:32:"310311aca5788ab84a4fff69a7e39b0f";s:7:"game_id";s:1:"9";}, 2017-05-20 00:02:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 21:58:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 21:58:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNtybmHAEPDwsmeOmUSy3-0";s:4:"sign";s:32:"217ae86da5871f8c29900b94014d60c0";s:7:"game_id";s:1:"9";}, 2017-05-20 22:09:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMHOgXvbXl8Z15nJbqNOyss";s:4:"sign";s:32:"0fa809f305b2812f2fc95eba49a8636c";s:7:"game_id";s:1:"9";}, 2017-05-20 22:09:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 22:15:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMJmaf1zciiQem8rQlO4SBM";s:4:"sign";s:32:"4167b6cb33b730e58cbadba1a488c75e";s:7:"game_id";s:1:"9";}, 2017-05-20 22:20:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 22:36:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNpnreAe8e3D1ZMTBtDumys";s:4:"sign";s:32:"c8a0c46c76704a7f75062feabac6778a";s:7:"game_id";s:1:"9";}, 2017-05-20 22:38:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNpnreAe8e3D1ZMTBtDumys";s:4:"sign";s:32:"c8a0c46c76704a7f75062feabac6778a";s:7:"game_id";s:1:"9";}, 2017-05-20 22:39:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNpnreAe8e3D1ZMTBtDumys";s:4:"sign";s:32:"c8a0c46c76704a7f75062feabac6778a";s:7:"game_id";s:1:"9";}, 2017-05-20 22:39:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 22:39:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-20 22:40:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-20 22:40:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNOpKAwau5cI_pm9XUg8uuA";s:4:"sign";s:32:"1c1067a573540a1c59f71bd8d2da032a";s:7:"game_id";s:1:"9";}, 2017-05-20 22:43:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-20 22:43:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 22:44:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBaFtzwTnZr8MmRXUTdZaK8";s:4:"sign";s:32:"1a7030082ff206b4aee4c8351f713216";s:7:"game_id";s:1:"9";}, 2017-05-20 22:49:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNOpKAwau5cI_pm9XUg8uuA";s:4:"sign";s:32:"1c1067a573540a1c59f71bd8d2da032a";s:7:"game_id";s:1:"9";}, 2017-05-20 23:02:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBaFtzwTnZr8MmRXUTdZaK8";s:4:"sign";s:32:"1a7030082ff206b4aee4c8351f713216";s:7:"game_id";s:1:"9";}, 2017-05-20 23:04:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBaFtzwTnZr8MmRXUTdZaK8";s:4:"sign";s:32:"1a7030082ff206b4aee4c8351f713216";s:7:"game_id";s:1:"9";}, 2017-05-20 23:06:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHsptLheB1KHSKOfMVUVV34";s:4:"sign";s:32:"4cac2634bdc9c60925f7f45c0ea2a6d5";s:7:"game_id";s:1:"9";}, 2017-05-20 23:16:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCx6SwacJKKrHvx04eTI6jQ";s:4:"sign";s:32:"18be798b0adec905377a7fdc638ea14a";s:7:"game_id";s:1:"9";}, 2017-05-20 23:16:54
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHsptLheB1KHSKOfMVUVV34";s:4:"sign";s:32:"4cac2634bdc9c60925f7f45c0ea2a6d5";s:7:"game_id";s:1:"9";}, 2017-05-20 23:21:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-20 23:21:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBaFtzwTnZr8MmRXUTdZaK8";s:4:"sign";s:32:"1a7030082ff206b4aee4c8351f713216";s:7:"game_id";s:1:"9";}, 2017-05-20 23:27:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 23:38:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCx6SwacJKKrHvx04eTI6jQ";s:4:"sign";s:32:"18be798b0adec905377a7fdc638ea14a";s:7:"game_id";s:1:"9";}, 2017-05-20 23:48:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCx6SwacJKKrHvx04eTI6jQ";s:4:"sign";s:32:"18be798b0adec905377a7fdc638ea14a";s:7:"game_id";s:1:"9";}, 2017-05-20 23:48:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBZM9f4jz9x9jLv50cnWBBM";s:4:"sign";s:32:"d229dbe86f90afe4fdf58345ab24bbc1";s:7:"game_id";s:1:"9";}, 2017-05-20 23:54:10
